,schID,Year,leaID,School_Name,School_level,EIN1,Org_name1,Org_code1,Rev1,EIN2,Org_name2,Org_code2,Rev2,EIN3,Org_name3,Org_code3,Rev3,EIN4,Org_name4,Org_code4,Rev4,EIN5,Org_name5,Org_code5,Rev5,EIN6,Org_name6,Org_code6,Rev6,EIN7,Org_name7,Org_code7,Rev7,EIN8,Org_name8,Org_code8,Rev8,TotRev,ANYbig,ANYhuge,ANYenormous,ANYenormous2,ANYalive,PTAalive,PTOalive,BOOSTalive,OTHERalive
9866,3138,2017,3703330,Career Readiness Academy at Mosley PLC,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11183,3138,2018,3703330,Career Readiness Academy at Mosley PLC,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12515,3138,2019,3703330,Career Readiness Academy at Mosley PLC,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13823,3138,2020,3703330,Career Readiness Academy at Mosley PLC,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15158,3138,2021,3703330,Career Readiness Academy at Mosley PLC,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,3139,2016,3702100,Henderson County Early College,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10195,3139,2017,3702100,Henderson County Early College,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11513,3139,2018,3702100,Henderson County Early College,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12840,3139,2019,3702100,Henderson County Early College,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14151,3139,2020,3702100,Henderson County Early College,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15479,3139,2021,3702100,Henderson County Early College,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9359,3140,2016,3703120,Rocky River Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664,3140,2017,3703120,Rocky River Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987,3140,2018,3703120,Rocky River Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13299,3140,2019,3703120,Rocky River Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14630,3140,2020,3703120,Rocky River Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15946,3140,2021,3703120,Rocky River Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,3141,2016,3701500,Flat Rock Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,3141,2017,3701500,Flat Rock Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408,3141,2018,3701500,Flat Rock Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,3141,2019,3701500,flat rock middle,middle,611598604.0,flat rock middle ptsa,1.0,0.0,270864617.0,kimmel farm elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6871,3141,2020,3701500,flat rock middle,middle,611598604.0,flat rock middle ptsa ,1.0,0,270864617.0,kimmel farm elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8298,3141,2021,3701500,flat rock middle,middle,270864617.0,kimmel farm elementary school pta ,1.0,0,611598604.0,flat rock middle ptsa ,1.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8868,3142,2016,3701800,Granville Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145,3142,2017,3701800,Granville Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11459,3142,2018,3701800,Granville Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12786,3142,2019,3701800,Granville Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14095,3142,2020,3701800,Granville Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15426,3142,2021,3701800,Granville Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9207,3143,2016,3702610,Northeast Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10502,3143,2017,3702610,Northeast Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11823,3143,2018,3702610,Northeast Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470,3143,2019,3702610,northeast elementary,primary,823284006.0,northeast elementary school pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6872,3143,2020,3702610,northeast elementary,primary,823284006.0,northeast elementary school pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8299,3143,2021,3702610,northeast elementary,primary,,,,0,823284006.0,northeast elementary school pto ,2.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9010,3144,2016,3701500,Kimmel Farm Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10293,3144,2017,3701500,Kimmel Farm Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11615,3144,2018,3701500,Kimmel Farm Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938,3144,2019,3701500,Kimmel Farm Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14245,3144,2020,3701500,Kimmel Farm Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15568,3144,2021,3701500,Kimmel Farm Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,3145,2016,3702820,Madison Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352,3145,2017,3702820,Madison Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11676,3145,2018,3702820,Madison Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12996,3145,2019,3702820,Madison Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14309,3145,2020,3702820,Madison Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15629,3145,2021,3702820,Madison Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,3146,2016,3702970,whitewater middle,middle,270764589.0,whitewater middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2715,3146,2017,3702970,whitewater middle,middle,270764589.0,whitewater middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4084,3146,2018,3702970,whitewater middle,middle,270764589.0,whitewater middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5471,3146,2019,3702970,whitewater middle,middle,270764589.0,whitewater middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6873,3146,2020,3702970,whitewater middle,middle,270764589.0,whitewater middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8300,3146,2021,3702970,whitewater middle,middle,270764589.0,whitewater middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9620,3147,2016,3704880,Wayne Middle / High Academy,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10932,3147,2017,3704880,Wayne Middle / High Academy,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12277,3147,2018,3704880,Wayne Middle / High Academy,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13589,3147,2019,3704880,Wayne Middle / High Academy,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14923,3147,2020,3704880,Wayne Middle / High Academy,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16244,3147,2021,3704880,Wayne Middle / High Academy,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8536,3149,2016,3700360,Bertie Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9789,3149,2017,3700360,Bertie Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102,3149,2018,3700360,Bertie Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12439,3149,2019,3700360,Bertie Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13746,3149,2020,3700360,Bertie Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15081,3149,2021,3700360,Bertie Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,3154,2016,3701200,Duplin Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10007,3154,2017,3701200,Duplin Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11323,3154,2018,3701200,Duplin Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12656,3154,2019,3701200,Duplin Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13964,3154,2020,3701200,Duplin Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15299,3154,2021,3701200,Duplin Early College High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,3156,2016,3704720,lake myra elementary,primary,364655162.0,lake myra elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2716,3156,2017,3704720,lake myra elementary,primary,364655162.0,lake myra elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4085,3156,2018,3704720,lake myra elementary,primary,364655162.0,lake myra elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5472,3156,2019,3704720,lake myra elementary,primary,364655162.0,lake myra elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6874,3156,2020,3704720,lake myra elementary,primary,364655162.0,lake myra elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8301,3156,2021,3704720,lake myra elementary,primary,364655162.0,lake myra elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1340,3157,2016,3700720,phoenix academy high,high,463399425.0,phoenix academy pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2717,3157,2017,3700720,phoenix academy high,high,463399425.0,phoenix academy pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4086,3157,2018,3700720,phoenix academy high,high,463399425.0,phoenix academy pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5473,3157,2019,3700720,phoenix academy high,high,463399425.0,phoenix academy pta,1.0,0.0,561215969.0,chapel hill carrboro pta council,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6875,3157,2020,3700720,phoenix academy high,high,561215969.0,chapel hill carrboro pta council ,1.0,0,463399425.0,phoenix academy pta ,1.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8302,3157,2021,3700720,phoenix academy high,high,463399425.0,phoenix academy pta ,1.0,0,561215969.0,chapel hill carrboro pta council ,1.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8592,3159,2016,3700530,Cabarrus-Kannapolis Early Coll,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9852,3159,2017,3700530,Cabarrus-Kannapolis Early Coll,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11167,3159,2018,3700530,Cabarrus-Kannapolis Early Coll,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,3159,2019,3700530,cabarrus-kannapolis early coll,high,812386471.0,echs ptso,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6876,3159,2020,3700530,cabarrus-kannapolis early coll,high,812386471.0,echs ptso ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8303,3159,2021,3700530,cabarrus-kannapolis early coll,high,812386471.0,echs ptso ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1341,3160,2016,3700011,new century international elementary,primary,273120887.0,new century international elementar,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2718,3160,2017,3700011,new century international elementary,primary,273120887.0,new century international elementar,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4087,3160,2018,3700011,new century international elementary,primary,273120887.0,new century international elementar,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5475,3160,2019,3700011,new century international elementary,primary,273120887.0,new century international elementar,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6877,3160,2020,3700011,new century international elementary,primary,273120887.0,new century international elementar ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8304,3160,2021,3700011,new century international elementary,primary,273120887.0,new century international elementar ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8655,3169,2016,3704650,Clarke Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9922,3169,2017,3704650,Clarke Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11239,3169,2018,3704650,Clarke Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12570,3169,2019,3704650,Clarke Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13874,3169,2020,3704650,Clarke Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15210,3169,2021,3704650,Clarke Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,3170,2016,3700530,hickory ridge middle,middle,273119214.0,hickory ridge middle school pto,2.0,29748.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,29748.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2719,3170,2017,3700530,hickory ridge middle,middle,273119214.0,hickory ridge middle school pto,2.0,29748.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,29748.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4088,3170,2018,3700530,hickory ridge middle,middle,273119214.0,hickory ridge middle school pto,2.0,29748.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,29748.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5476,3170,2019,3700530,hickory ridge middle,middle,273119214.0,hickory ridge middle school pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6878,3170,2020,3700530,hickory ridge middle,middle,273119214.0,hickory ridge middle school pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8305,3170,2021,3700530,hickory ridge middle,middle,273119214.0,hickory ridge middle school pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8607,3171,2016,3700030,Career Technical Education Center,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9867,3171,2017,3700030,Career Technical Education Center,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11181,3171,2018,3700030,Career and Technical Education Center,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513,3171,2019,3700030,Career and Technical Education Center,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13821,3171,2020,3700030,Career and Technical Education Center,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15156,3171,2021,3700030,Career and Technical Education Center,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,3172,2016,3702970,dilworth elementary,primary,272127033.0,dilworth elementary school pta,1.0,212645.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,212645.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2720,3172,2017,3702970,dilworth elementary,primary,272127033.0,dilworth elementary school pta,1.0,191657.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,191657.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4089,3172,2018,3702970,dilworth elementary school: latta campus,primary,272127033.0,dilworth elementary school pta,1.0,244834.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,244834.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5477,3172,2019,3702970,dilworth elementary school: latta campus,primary,272127033.0,dilworth elementary school pta,1.0,161131.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,161131.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6879,3172,2020,3702970,dilworth elementary school: latta campus,primary,272127033.0,dilworth elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8306,3172,2021,3702970,dilworth elementary school: latta campus,primary,272127033.0,dilworth elementary school pta PTA North Carolina Congress,1.0,157157,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,157157.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1344,3173,2016,3702970,rocky river high,high,272801984.0,rocky river high school athletic booster club inc,3.0,0.0,463217981.0,rocky river high school ptsa,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2721,3173,2017,3702970,rocky river high,high,463217981.0,rocky river high school ptsa,1.0,0.0,272801984.0,rocky river high school athletic booster club inc,3.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
4090,3173,2018,3702970,rocky river high,high,272801984.0,rocky river high school athletic booster club inc,3.0,0.0,463217981.0,rocky river high school ptsa,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
5478,3173,2019,3702970,rocky river high,high,272801984.0,rocky river high school athletic booster club inc,3.0,0.0,463217981.0,rocky river high school ptsa,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
6880,3173,2020,3702970,rocky river high school,high,463217981.0,rocky river high school ptsa ,1.0,0,272801984.0,rocky river high school athletic booster club inc ,3.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8307,3173,2021,3702970,rocky river high school,high,463217981.0,rocky river high school ptsa ,1.0,0,272801984.0,rocky river high school athletic booster club inc ,3.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1345,3174,2016,3700530,patriots elementary,primary,463433106.0,patriots elementary pto,2.0,95759.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,95759.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2722,3174,2017,3700530,patriots elementary,primary,463433106.0,patriots elementary pto,2.0,97543.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,97543.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4091,3174,2018,3700530,patriots elementary,primary,463433106.0,patriots elementary pto,2.0,97458.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,97458.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5479,3174,2019,3700530,patriots elementary,primary,463433106.0,patriots elementary pto,2.0,81774.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,81774.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6881,3174,2020,3700530,patriots elementary,primary,463433106.0,patriots elementary pto Patriots Elementary PTO,2.0,34731,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,34731.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8308,3174,2021,3700530,patriots elementary,primary,463433106.0,patriots elementary pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1346,3175,2016,3702970,william amos hough high,high,900729755.0,wa hough high school army jrotc booster club inc,3.0,0.0,272760943.0,william a hough high school ptsa,1.0,0.0,272646606.0,william a hough high school band booster organization inc,3.0,125318.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,125318.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2723,3175,2017,3702970,william amos hough high,high,272760943.0,william a hough high school ptsa,1.0,0.0,272646606.0,william a hough high school band booster organization inc,3.0,168940.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,168940.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
4092,3175,2018,3702970,william amos hough high,high,272760943.0,william a hough high school ptsa,1.0,0.0,272646606.0,william a hough high school band booster organization inc,3.0,183009.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,183009.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
5480,3175,2019,3702970,william amos hough high,high,272646606.0,william a hough high school band booster organization inc,3.0,136372.0,272760943.0,william a hough high school ptsa,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,136372.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6882,3175,2020,3702970,william amos hough high,high,272646606.0,william a hough high school band booster organization inc ,3.0,0,272760943.0,william a hough high school ptsa ,1.0,0,900729755.0,wa hough high school army jrotc booster club inc ,3.0,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
